-10,3.07209e-06
-9.69138,7.75388e-06
-9.38277,1.95703e-05
-9.07415,4.93926e-05
-8.76554,0.000124648
-8.45692,0.000314493
-8.14831,0.00079302
-7.8397,0.00199674
-7.5311,0.00500906
-7.22258,0.0124493
-6.9145,0.030227
-6.6085,0.0693883
-6.3087,0.141858
-6.01736,0.243492
-5.7267,0.347109
-5.42795,0.423816
-5.12242,0.466469
-4.81447,0.486128
-4.50598,0.494408
-4.19738,0.497769
-3.88877,0.499114
-3.58015,0.499649
-3.27154,0.499861
-2.96292,0.499931
-2.65431,0.499826
-2.34569,0.499561
-2.03708,0.498894
-1.72847,0.497217
-1.41988,0.493035
-1.11145,0.482794
-0.803815,0.458848
-0.499459,0.408666
-0.202902,0.323823
0.086851,0.217614
0.379913,0.121184
0.681653,0.0572814
0.988438,0.0245089
1.29669,0.0100171
1.60524,0.00401809
1.91385,0.00159976
2.22246,0.000635049
2.53108,0.000251797
2.83969,9.97915e-05
3.14831,3.95418e-05
3.45692,1.56671e-05
3.76554,6.20735e-06
4.07415,2.45935e-06
4.38277,9.74386e-07
4.69138,3.86049e-07
5,1.52951e-07
-10,0.00552082
-9.69139,0.00552549
-9.38278,0.00553728
-9.07417,0.00556705
-8.76556,0.00564217
-8.45695,0.00583166
-8.14834,0.00630931
-7.83973,0.00751082
-7.53113,0.0105176
-7.22262,0.0179441
-6.91455,0.0356891
-6.60854,0.0747785
-6.30873,0.147115
-6.01736,0.248562
-5.72667,0.351988
-5.42792,0.428554
-5.12239,0.471129
-4.81444,0.490751
-4.50595,0.499017
-4.19735,0.502372
-3.88875,0.503714
-3.58014,0.504247
-3.27153,0.504459
-2.96292,0.504529
-2.65431,0.504424
-2.34569,0.50416
-2.03708,0.503494
-1.72848,0.50182
-1.4199,0.497646
-1.11147,0.487424
-0.803838,0.463522
-0.499479,0.413432
-0.202904,0.328745
0.0868789,0.222731
0.379965,0.126479
0.681713,0.0626938
0.988496,0.0299815
1.29675,0.0155164
1.6053,0.00952844
1.9139,0.00711457
2.2225,0.00615163
2.53111,0.00576908
2.83973,0.00561736
3.14834,0.00555722
3.45695,0.00553339
3.76556,0.00552395
4.07417,0.0055202
4.38278,0.00551872
4.69139,0.00551813
5,0.0055179
-10,0.0130711
-9.6914,0.0130757
-9.38279,0.0130875
-9.07419,0.0131172
-8.76558,0.0131921
-8.45698,0.0133812
-8.14837,0.0138576
-7.83977,0.0150561
-7.53118,0.0180553
-7.22267,0.0254631
-6.91461,0.0431633
-6.6086,0.0821541
-6.30878,0.154308
-6.01737,0.255499
-5.72664,0.358665
-5.42787,0.435037
-5.12234,0.477505
-4.81439,0.497078
-4.50591,0.505323
-4.19732,0.508669
-3.88872,0.510008
-3.58012,0.51054
-3.27151,0.510751
-2.96291,0.510821
-2.6543,0.510717
-2.3457,0.510453
-2.03709,0.509788
-1.72849,0.508119
-1.41992,0.503955
-1.1115,0.493759
-0.803869,0.469917
-0.499506,0.419954
-0.202907,0.33548
0.0869172,0.229734
0.380036,0.133724
0.681795,0.0700999
0.988577,0.0374701
1.29682,0.0230415
1.60536,0.0170686
1.91396,0.0146608
2.22256,0.0137003
2.53117,0.0133187
2.83977,0.0131674
3.14837,0.0131074
3.45698,0.0130836
3.76558,0.0130742
4.07419,0.0130705
4.38279,0.013069
4.6914,0.0130684
5,0.0130682
-10,0.0233943
-9.6914,0.0233989
-9.38281,0.0234107
-9.07421,0.0234403
-8.76562,0.0235149
-8.45702,0.0237033
-8.14843,0.0241781
-7.83983,0.0253724
-7.53125,0.0283613
-7.22275,0.0357435
-6.91469,0.0533826
-6.60868,0.0922386
-6.30884,0.164143
-6.01738,0.264985
-5.7266,0.367794
-5.4278,0.443902
-5.12227,0.486223
-4.81433,0.505729
-4.50585,0.513945
-4.19727,0.517279
-3.88868,0.518613
-3.58009,0.519144
-3.27149,0.519354
-2.96289,0.519424
-2.6543,0.51932
-2.3457,0.519057
-2.03711,0.518395
-1.72852,0.516731
-1.41995,0.512582
-1.11153,0.502421
-0.803912,0.478661
-0.499543,0.428871
-0.202911,0.344689
0.0869694,0.239308
0.380133,0.143631
0.681907,0.080226
0.988687,0.047709
1.29692,0.0333303
1.60546,0.027378
1.91404,0.0249785
2.22264,0.0240213
2.53123,0.0236411
2.83983,0.0234903
3.14843,0.0234305
3.45702,0.0234068
3.76562,0.0233974
4.07421,0.0233937
4.38281,0.0233922
4.6914,0.0233916
5,0.0233914
-10,0.0374933
-9.69142,0.037498
-9.38283,0.0375096
-9.07425,0.0375391
-8.76566,0.0376134
-8.45708,0.0378009
-8.1485,0.0382734
-7.83991,0.0394621
-7.53135,0.0424368
-7.22286,0.049784
-6.91481,0.0673395
-6.6088,0.106012
-6.30892,0.177576
-6.0174,0.277939
-5.72654,0.380261
-5.42771,0.45601
-5.12217,0.49813
-4.81424,0.517543
-4.50577,0.52572
-4.19721,0.529039
-3.88863,0.530367
-3.58004,0.530895
-3.27146,0.531104
-2.96288,0.531174
-2.65429,0.53107
-2.34571,0.530808
-2.03712,0.530149
-1.72855,0.528493
-1.41999,0.524364
-1.11159,0.514251
-0.803971,0.490604
-0.499594,0.44105
-0.202917,0.357266
0.0870408,0.252385
0.380266,0.15716
0.682061,0.0940558
0.988837,0.0616929
1.29706,0.0473822
1.60559,0.0414582
1.91416,0.0390701
2.22274,0.0381174
2.53133,0.0377389
2.83991,0.0375888
3.1485,0.0375293
3.45708,0.0375058
3.76566,0.0374964
4.07425,0.0374927
4.38283,0.0374913
4.69142,0.0374907
5,0.0374904
-10,0.0567204
-9.69143,0.056725
-9.38286,0.0567366
-9.0743,0.0567658
-8.76573,0.0568397
-8.45716,0.0570259
-8.14859,0.0574954
-7.84003,0.0586764
-7.53147,0.0616317
-7.223,0.0689313
-6.91496,0.0863729
-6.60895,0.124794
-6.30904,0.195893
-6.01742,0.295606
-5.72646,0.397264
-5.42758,0.47252
-5.12204,0.514368
-4.81412,0.533655
-4.50567,0.541778
-4.19712,0.545076
-3.88856,0.546395
-3.57999,0.54692
-3.27142,0.547128
-2.96285,0.547197
-2.65428,0.547094
-2.34572,0.546834
-2.03715,0.546179
-1.72859,0.544534
-1.42005,0.540431
-1.11166,0.530384
-0.804051,0.50689
-0.499663,0.457657
-0.202924,0.374418
0.0871382,0.270217
0.380447,0.175611
0.68227,0.112916
0.989042,0.0807629
1.29726,0.0665451
1.60576,0.0606595
1.91432,0.0582869
2.22289,0.0573404
2.53146,0.0569644
2.84002,0.0568153
3.14859,0.0567562
3.45716,0.0567327
3.76573,0.0567235
4.0743,0.0567198
4.38286,0.0567183
4.69143,0.0567177
5,0.0567175
-10,0.082887
-9.69145,0.0828915
-9.38291,0.082903
-9.07436,0.082932
-8.76581,0.0830052
-8.45727,0.0831898
-8.14872,0.0836551
-7.84018,0.0848256
-7.53165,0.0877547
-7.22319,0.0949893
-6.91518,0.112276
-6.60916,0.150355
-6.30919,0.220823
-6.01744,0.319649
-5.72635,0.420403
-5.42741,0.49499
-5.12186,0.536466
-4.81396,0.555581
-4.50553,0.563633
-4.197,0.566901
-3.88846,0.568208
-3.57991,0.568728
-3.27137,0.568935
-2.96282,0.569003
-2.65427,0.568901
-2.34573,0.568643
-2.03718,0.567994
-1.72864,0.566364
-1.42012,0.562297
-1.11175,0.55234
-0.80416,0.529055
-0.499756,0.48026
-0.202934,0.39776
0.0872707,0.294486
0.380693,0.20072
0.682555,0.138583
0.989321,0.106716
1.29752,0.0926244
1.606,0.0867911
1.91454,0.0844396
2.22308,0.0835015
2.53163,0.0831288
2.84018,0.082981
3.14872,0.0829225
3.45727,0.0828992
3.76581,0.08289
4.07436,0.0828864
4.38291,0.082885
4.69145,0.0828844
5,0.0828842
-10,0.118399
-9.69148,0.118403
-9.38297,0.118415
-9.07445,0.118443
-8.76593,0.118516
-8.45742,0.118698
-8.1489,0.119158
-7.84038,0.120314
-7.53188,0.123207
-7.22346,0.130354
-6.91546,0.14743
-6.60945,0.185046
-6.3094,0.254656
-6.01748,0.352278
-5.72621,0.451806
-5.42717,0.525486
-5.12162,0.566456
-4.81374,0.585339
-4.50534,0.593292
-4.19684,0.596521
-3.88833,0.597812
-3.57981,0.598326
-3.27129,0.598529
-2.96278,0.598597
-2.65426,0.598496
-2.34574,0.598242
-2.03723,0.597601
-1.72871,0.59599
-1.42023,0.591973
-1.11188,0.582137
-0.804309,0.559135
-0.499884,0.510934
-0.202948,0.429439
0.0874505,0.327422
0.381028,0.234798
0.682941,0.173417
0.989699,0.141938
1.29787,0.128018
1.60633,0.122255
1.91483,0.119933
2.22335,0.119006
2.53187,0.118638
2.84038,0.118492
3.1489,0.118434
3.45742,0.118411
3.76593,0.118402
4.07445,0.118398
4.38297,0.118397
4.69148,0.118396
5,0.118396
-10,0.166412
-9.69152,0.166417
-9.38305,0.166428
-9.07457,0.166456
-8.76609,0.166527
-8.45762,0.166706
-8.14914,0.167158
-7.84066,0.168295
-7.5322,0.17114
-7.22382,0.178168
-6.91585,0.19496
-6.60984,0.231949
-6.30969,0.300398
-6.01753,0.396395
-5.72601,0.494264
-5.42686,0.566716
-5.12129,0.607003
-4.81344,0.625572
-4.50508,0.633393
-4.19662,0.636567
-3.88815,0.637837
-3.57967,0.638342
-3.27119,0.638543
-2.96272,0.638609
-2.65424,0.63851
-2.34576,0.63826
-2.03729,0.637629
-1.72881,0.636045
-1.42036,0.632095
-1.11206,0.622423
-0.804509,0.599805
-0.500055,0.552407
-0.202967,0.47227
0.0876936,0.371952
0.38148,0.280871
0.683463,0.220513
0.990211,0.189559
1.29835,0.175871
1.60676,0.170204
1.91523,0.16792
2.22371,0.167009
2.53218,0.166647
2.84066,0.166503
3.14914,0.166447
3.45762,0.166424
3.76609,0.166415
4.07457,0.166412
4.38305,0.16641
4.69152,0.16641
5,0.166409
-10,0.230997
-9.69158,0.231002
-9.38315,0.231013
-9.07473,0.23104
-8.76631,0.23111
-8.45788,0.231285
-8.14946,0.231727
-7.84104,0.232838
-7.53263,0.235618
-7.2243,0.242485
-6.91637,0.258894
-6.61036,0.29504
-6.31007,0.36193
-6.01759,0.455738
-5.72574,0.551377
-5.42643,0.622177
-5.12086,0.661546
-4.81304,0.679691
-4.50473,0.687334
-4.19632,0.690437
-3.8879,0.691678
-3.57948,0.692171
-3.27106,0.692367
-2.96263,0.692432
-2.65421,0.692335
-2.34579,0.69209
-2.03737,0.691474
-1.72895,0.689927
-1.42055,0.686067
-1.1123,0.676614
-0.804778,0.654512
-0.500287,0.608194
-0.202993,0.529883
0.0880206,0.431853
0.382088,0.342848
0.684166,0.283865
0.990899,0.253616
1.29899,0.24024
1.60736,0.234703
1.91577,0.232471
2.22419,0.231581
2.53261,0.231227
2.84104,0.231087
3.14946,0.231031
3.45788,0.231009
3.76631,0.231
4.07473,0.230997
4.38315,0.230995
4.69158,0.230995
5,0.230995
-10,0.317281
-9.69165,0.317285
-9.3833,0.317296
-9.07495,0.317323
-8.76659,0.31739
-8.45824,0.31756
-8.14989,0.317987
-7.84154,0.319064
-7.5332,0.321758
-7.22494,0.328411
-6.91707,0.344309
-6.61105,0.379328
-6.31059,0.444134
-6.01768,0.535019
-5.72538,0.627677
-5.42586,0.696271
-5.12027,0.734414
-4.81251,0.751994
-4.50426,0.759398
-4.19593,0.762404
-3.88758,0.763606
-3.57923,0.764084
-3.27088,0.764274
-2.96253,0.764337
-2.65418,0.764243
-2.34582,0.764006
-2.03747,0.763409
-1.72913,0.76191
-1.4208,0.75817
-1.11261,0.749013
-0.805138,0.727599
-0.500596,0.682724
-0.203027,0.606854
0.0884575,0.511878
0.3829,0.425646
0.685104,0.368502
0.991819,0.339195
1.29985,0.326236
1.60814,0.320871
1.91649,0.318709
2.22484,0.317846
2.53319,0.317504
2.84154,0.317368
3.14989,0.317314
3.45824,0.317292
3.76659,0.317284
4.07495,0.317281
4.3833,0.317279
4.69165,0.317279
5,0.317278
-10,0.431504
-9.69174,0.431508
-9.38349,0.431518
-9.07523,0.431543
-8.76697,0.431608
-8.45872,0.43177
-8.15046,0.43218
-7.84221,0.433211
-7.53396,0.43579
-7.22579,0.44216
-6.918,0.45738
-6.61197,0.490909
-6.31127,0.552955
-6.0178,0.639971
-5.72491,0.728684
-5.42511,0.794358
-5.11949,0.830876
-4.8118,0.847707
-4.50365,0.854797
-4.19541,0.857674
-3.88715,0.858825
-3.5789,0.859283
-3.27064,0.859465
-2.96239,0.859525
-2.65413,0.859435
-2.34587,0.859208
-2.03762,0.858637
-1.72936,0.857201
-1.42113,0.853621
-1.11303,0.844853
-0.805614,0.824351
-0.501005,0.781387
-0.203071,0.708747
0.0890358,0.617815
0.383976,0.535255
0.686347,0.480543
0.993036,0.452485
1.30098,0.440077
1.60919,0.434941
1.91743,0.432871
2.22569,0.432045
2.53395,0.431717
2.8422,0.431586
3.15046,0.431535
3.45872,0.431514
3.76697,0.431506
4.07523,0.431503
4.38349,0.431502
4.69174,0.431501
5,0.431501
-10,0.580895
-9.69187,0.580898
-9.38373,0.580908
-9.0756,0.580932
-8.76747,0.580993
-8.45934,0.581146
-8.15121,0.581532
-7.84307,0.582502
-7.53495,0.584931
-7.2269,0.590931
-6.9192,0.605266
-6.61317,0.636845
-6.31215,0.695282
-6.01795,0.777237
-5.72429,0.86079
-5.42412,0.922644
-5.11848,0.957038
-4.81088,0.972891
-4.50284,0.979568
-4.19473,0.982278
-3.8866,0.983362
-3.57846,0.983793
-3.27033,0.983964
-2.9622,0.984021
-2.65407,0.983936
-2.34593,0.983723
-2.0378,0.983185
-1.72967,0.981832
-1.42157,0.97846
-1.11358,0.970203
-0.806237,0.950893
-0.50154,0.910428
-0.20313,0.842013
0.0897922,0.756369
0.385383,0.678611
0.687972,0.627082
0.994628,0.600655
1.30247,0.58897
1.61055,0.584132
1.91868,0.582182
2.22681,0.581404
2.53494,0.581095
2.84307,0.580973
3.1512,0.580924
3.45934,0.580905
3.76747,0.580897
4.0756,0.580894
4.38373,0.580893
4.69187,0.580892
5,0.580892
-10,0.773222
-9.69203,0.773226
-9.38405,0.773234
-9.07608,0.773257
-8.76811,0.773312
-8.46014,0.773453
-8.15216,0.773809
-7.84419,0.774702
-7.53623,0.776938
-7.22833,0.782461
-6.92076,0.795656
-6.61472,0.824724
-6.3133,0.878516
-6.01814,0.953954
-5.7235,1.03086
-5.42285,1.0878
-5.11717,1.11946
-4.80969,1.13405
-4.50181,1.1402
-4.19385,1.14269
-3.88588,1.14369
-3.5779,1.14409
-3.26993,1.14425
-2.96196,1.1443
-2.65399,1.14422
-2.34601,1.14402
-2.03804,1.14353
-1.73007,1.14228
-1.42212,1.13918
-1.11428,1.13158
-0.80704,1.1138
-0.502229,1.07656
-0.203206,1.01358
0.090766,0.934746
0.387194,0.86317
0.690064,0.815738
0.996678,0.791412
1.30438,0.780655
1.61231,0.776202
1.92027,0.774407
2.22825,0.773691
2.53622,0.773407
2.84419,0.773294
3.15216,0.773249
3.46014,0.773232
3.76811,0.773225
4.07608,0.773222
4.38405,0.773221
4.69203,0.77322
5,0.77322
-10,1.01586
-9.69223,1.01586
-9.38446,1.01587
-9.07669,1.01589
-8.76892,1.01594
-8.46114,1.01606
-8.15337,1.01638
-7.8456,1.01718
-7.53784,1.01917
-7.23014,1.02409
-6.92272,1.03585
-6.61668,1.06175
-6.31474,1.10968
-6.01839,1.1769
-5.72249,1.24543
-5.42125,1.29616
-5.11552,1.32437
-4.80819,1.33737
-4.5005,1.34285
-4.19274,1.34507
-3.88497,1.34596
-3.5772,1.34631
-3.26943,1.34645
-2.96166,1.3465
-2.65389,1.34643
-2.34611,1.34626
-2.03834,1.34581
-1.73058,1.34471
-1.42282,1.34194
-1.11517,1.33517
-0.808051,1.31933
-0.503098,1.28614
-0.203301,1.23003
0.0919945,1.15978
0.389479,1.096
0.692703,1.05374
0.999263,1.03207
1.3068,1.02248
1.61453,1.01851
1.92229,1.01691
2.23006,1.01628
2.53783,1.01602
2.8456,1.01592
3.15337,1.01588
3.46114,1.01587
3.76892,1.01586
4.07669,1.01586
4.38446,1.01586
4.69223,1.01586
5,1.01586
-10,1.31425
-9.69248,1.31425
-9.38495,1.31426
-9.07743,1.31428
-8.76991,1.31432
-8.46238,1.31442
-8.15486,1.31469
-7.84734,1.31537
-7.53983,1.31706
-7.23236,1.32124
-6.92514,1.33123
-6.61908,1.35324
-6.31651,1.39396
-6.01869,1.45107
-5.72126,1.50929
-5.41928,1.5524
-5.11349,1.57637
-4.80634,1.58741
-4.49889,1.59206
-4.19138,1.59395
-3.88385,1.59471
-3.57633,1.59501
-3.26881,1.59513
-2.96128,1.59517
-2.65376,1.59511
-2.34624,1.59496
-2.03872,1.59459
-1.7312,1.59364
-1.42369,1.59129
-1.11627,1.58554
-0.809296,1.57208
-0.504167,1.54388
-0.203419,1.49621
0.0935054,1.43653
0.392289,1.38234
0.695949,1.34644
1.00244,1.32802
1.30976,1.31988
1.61725,1.31651
1.92477,1.31515
2.23229,1.3146
2.53981,1.31439
2.84734,1.3143
3.15486,1.31427
3.46238,1.31426
3.76991,1.31425
4.07743,1.31425
4.38495,1.31425
4.69248,1.31425
5,1.31425
-10,1.66991
-9.69277,1.66991
-9.38554,1.66992
-9.07832,1.66993
-8.77109,1.66996
-8.46386,1.67005
-8.15663,1.67026
-7.84941,1.67079
-7.54219,1.67213
-7.235,1.67543
-6.92801,1.68331
-6.62194,1.70067
-6.31863,1.7328
-6.01906,1.77786
-5.71979,1.8238
-5.41694,1.85781
-5.11108,1.87672
-4.80414,1.88544
-4.49697,1.88911
-4.18975,1.8906
-3.88252,1.8912
-3.5753,1.89143
-3.26807,1.89153
-2.96084,1.89156
-2.65361,1.89151
-2.34639,1.8914
-2.03916,1.8911
-1.73193,1.89036
-1.42472,1.8885
-1.11757,1.88396
-0.810779,1.87335
-0.50544,1.8511
-0.203559,1.81348
0.0953062,1.76639
0.395638,1.72364
0.699818,1.69531
1.00623,1.68077
1.3133,1.67435
1.6205,1.67169
1.92772,1.67062
2.23495,1.67019
2.54218,1.67002
2.84941,1.66995
3.15663,1.66993
3.46386,1.66992
3.77109,1.66991
4.07832,1.66991
4.38554,1.66991
4.69277,1.66991
5,1.66991
-10,2.07836
-9.69311,2.07836
-9.38622,2.07836
-9.07934,2.07837
-8.77245,2.0784
-8.46556,2.07845
-8.15867,2.0786
-7.85178,2.07897
-7.5449,2.0799
-7.23804,2.08218
-6.93132,2.08764
-6.62523,2.09967
-6.32105,2.12194
-6.01947,2.15316
-5.7181,2.18499
-5.41424,2.20856
-5.1083,2.22166
-4.80162,2.2277
-4.49477,2.23025
-4.18788,2.23128
-3.881,2.23169
-3.57411,2.23186
-3.26722,2.23192
-2.96033,2.23194
-2.65344,2.23191
-2.34656,2.23183
-2.03967,2.23162
-1.73278,2.23111
-1.4259,2.22983
-1.11907,2.22668
-0.812483,2.21932
-0.506903,2.20391
-0.203719,2.17784
0.0973743,2.14521
0.399484,2.11559
0.70426,2.09596
1.01059,2.08589
1.31736,2.08144
1.62423,2.07959
1.93112,2.07885
2.23801,2.07855
2.54489,2.07844
2.85178,2.07839
3.15867,2.07837
3.46556,2.07836
3.77245,2.07836
4.07934,2.07836
4.38622,2.07836
4.69311,2.07836
5,2.07836
-10,2.52788
-9.69349,2.52788
-9.38697,2.52788
-9.08046,2.52789
-8.77394,2.5279
-8.46743,2.52793
-8.16091,2.528
-7.8544,2.52819
-7.54788,2.52867
-7.24139,2.52984
-6.93496,2.53264
-6.62885,2.5388
-6.32372,2.5502
-6.01993,2.5662
-5.71624,2.5825
-5.41128,2.59458
-5.10525,2.60129
-4.79884,2.60438
-4.49234,2.60569
-4.18583,2.60621
-3.87932,2.60643
-3.5728,2.60651
-3.26629,2.60654
-2.95977,2.60655
-2.65326,2.60654
-2.34674,2.6065
-2.04023,2.60639
-1.73371,2.60613
-1.4272,2.60547
-1.12072,2.60386
-0.814358,2.60009
-0.508513,2.59219
-0.203896,2.57884
0.0996503,2.56213
0.403717,2.54695
0.70915,2.53689
1.01538,2.53174
1.32183,2.52946
1.62834,2.52851
1.93485,2.52813
2.24137,2.52798
2.54788,2.52792
2.8544,2.52789
3.16091,2.52788
3.46743,2.52788
3.77394,2.52788
4.08046,2.52788
4.38697,2.52788
4.69349,2.52788
5,2.52788
-10,3
-9.69388,3
-9.38776,3
-9.08163,3
-8.77551,3
-8.46939,3
-8.16327,3
-7.85714,3
-7.55102,3
-7.2449,3
-6.93878,3
-6.63265,3
-6.32653,3
-6.02041,3
-5.71429,3
-5.40816,3
-5.10204,3
-4.79592,3
-4.4898,3
-4.18367,3
-3.87755,3
-3.57143,3
-3.26531,3
-2.95918,3
-2.65306,3
-2.34694,3
-2.04082,3
-1.73469,3
-1.42857,3
-1.12245,3
-0.816327,3
-0.510204,3
-0.204082,3
0.102041,3
0.408163,3
0.714286,3
1.02041,3
1.32653,3
1.63265,3
1.93878,3
2.2449,3
2.55102,3
2.85714,3
3.16327,3
3.46939,3
3.77551,3
4.08163,3
4.38776,3
4.69388,3
5,3
